id,subCategory,textToEmbed
39ea97635a2d791bb94fa157669fbc99,MediaPlayer,hi hifi fi mixer anlage camera cassette cd coffee deck dvd player electronic elektronik espresso fernseher haushalt household kaffe masachine kaffee kaffeemaschine kamera lcd tv machine mono office phone plasma rack stereo telefon mediaplayer
39ee1fdc9b314b4c8ad12ca6224f4ace,ToiletPaper, toilet paper tissue bathroom toiletpaper
39eec05d0fbb08bc587e831572bbd9a,Headphones,headphone phone high detail earphone earpiece headphones
39ef7e982d00763560507fdad4357e06,Bookcase, ikea book bookshelf shelf expedit bok hylle bookcase 4shelves
39f04e9c22b0d0cf2c4b0d505faea008,Desk,glass top corner desk black
39f1be238e30150422f0ff7aa7790c13,Horse,horse equus caballus _attributes
39fa4eaa7d13f538dc0dec45107520e9,FoodItem,chocolate cream cake ii bar fooditem foodplate
39ff4b66e92be2aa528a48aac88ce255,_StanfordSceneDBModels,desk tray dip fountian holder ink nib organize organizer pen _stanfordscenedbmodels
3a191383f77054e5e62afa4fb0a1acdd,Bed,bed bedroom blanket furniture pillow sheet singlebed
3a234019cd1da956fd3e16c646c7a0a1,Guitar,guitar bridge gibson instrument knobs music musical sandman sketchosaurus things wlyde zakk
3a275e00d69810c62600e861c93ad9cc,Vase,benjarong ceramics oriental pottery thai vase _attributes
3a2abb9d8c39e9ceb2608bc8dec0a3,Table,coffee table brown furniture house living room wood cocktail coffeetable
3a3b19614d545834cd321262c762dc9,DrinkingUtensil,glass cup drink drinking drinkingutensil
3a3f32deb30dc4e32ea98d69e91ba870,ChestOfDrawers, thos moser american bungalow w drawer dresser doors chest of drawers bureau chestofdrawers
3a446526f643a8b17cb6063855e6199b,Cabling, ipod cable line transmission cabling _stanfordscenedbmodels _scenegallerymodels
3a446f5836af78d368207c774f0f143b,Vanity,vanity table makeup mesa mirror
3a4e546431684c822f84cb7932f866fd,Printer,epson printer equipment office
3a4e958b20f8dcc7ff643b6971c915c2,LightSwitch,double light switch architecture basic electric electrical realistic scale lightswitch _stanfordscenedbmodels _attributestrain
3a5351666689a7b2b788559e93c74a0f,Watch,watch analog chain clock date day dial face gold hand hour link links minute rockland rolex second silver time wrist ticker
3a59317d833fe0d2f95721d2346bede,Lamp,light home decoration intirior lamp wall art sconce walllamp
3a5f6cfadf69d4b37c285c32aa9d882,_StanfordSceneDBModels,picture frame chuck norris cuck _stanfordscenedbmodels
3a606e8ae4cb46b1e83221ad0d21775,ChestOfDrawers, dresser drawers chair commercial contract furniture ganged healthcare lounge loveseat multiple seating sofa of chest bureau chestofdrawers
3a647e754130d4266d400c53630ac401,Pencil,a pencil paper writing stick _stanfordscenedbmodels _scenegallerymodels
3a6aa3994e3eeb3e56d62eb4972720c,Lamp,camber wall luminaire light mounted fixture sconce lamp walllamp
3a6cd06d50e0f37e59ceafb827a4418d,Microscope,microscope mikroskop biyoloji muzo
3a6e1c3f0755d58d774ba10f0bcc178a,PottedPlant,tall orchid centerpiece pink rose table vase white plant flora life pottedplant
3a7817f9eaee1f376bb6bc0db07c71e8,Stool, h amp g bar stool round barstool
3a7840f2b310d62294a9d0491b6eccf9,Hammer, small chipping hammer
3a78c8e5c361ff554a44340bf227e40,Oven, kems sss kitchenaid combination oven width cu ft microwave capacity combo
3a7d8cdd40caf21d9bbf5a74df382a,EndTable, modern night stand black end table furniture nightstand wooden endtable
3a7d8f866de1890bab97e834e9ba876c,SodaCan,coke can pepsi pop soda sodacan
3a8f598d614f760832e1bdd20e622f6d,_StanfordSceneDBModels,radar dish battleship ship detect imaging satalite sense sensor thermal war warship _stanfordscenedbmodels
3a9041d7aa0b4b9ad9802f6365035049,SodaCan,soda can cola decoration lemon orange refreshing simple spacefiller useful sodacan
3a910cc1f575b08339d3717288022c20,ChestOfDrawers,blanket chest of drawers bureau dresser chestofdrawers
3a92a256ad1e060ec048697b91f69d2,_StanfordSceneDBModels,apple appel fruit _stanfordscenedbmodels _attributestrain
3aab3cf29ab92ce7c29432ec481a60b1,Couch,sofa bilal black comfortable cushions furniture house leather modern pillow couch lounge
3ab7d894293dff6bc5bf424b15c73f47,ChestOfDrawers,target metropolitan file cabinet furniture household chest of drawers bureau dresser chestofdrawers
3ac855eb532ed682fa58e2c43125b2bb,_StanfordSceneDBModels,digital alarm clock architecture details electronics interior _stanfordscenedbmodels tableclock
3ad1587c543d23b3dc38fc6f309260be,MediaPlayer, vcr videos a dvd the shelf and player videocassette recorder mediaplayer
3ae260293a70151674dca812e04a75cd,Sword,sword battle blade block fight hit king knight lord lose perry queen shogun stabe war win brand steel
3ae3a9b74f96fef28fe15648f042f0d9,Bottle,bottle beer container cork green huge jug random experiments wine _stanfordscenedbmodels
3ae42af85250afde9e40e3e25a634011,ToiletPaper,toilet roll holder paper wc tissue bathroom toiletpaper
3af50f23fc41df0ca4e4f60d1a08a2e4,Guitar,guitar 
3b109c1cd75648b71a9a361595e863ab,Couch,sessel couch sofa divan barhocker hocker bed bett bureau cell cellphone phone chair fernseher furniture glas glass handy kitchen kommode mobel moebel schrank stool stuhl tisch tish tv wohnzimmer
3b12920e051f4c224288dcbf58c916f6,GameTable, billard table pool tisch tish bike body building bodybuilding fitness sport gaming gametable
3b1f7f066991f2d45969e7cd6a0b6a55,Knife,gil hibben knife acad whiz
3b24ae166c2ecc8a85b5e1f7eb9f2b9c,Rock,rock boulder cloud convex granite gratex hull intresto malcolm lambert mesh meshlab phogra photogrammetry photosynth point prohardscaper rocksolver stone synthexport
3b2bddb0e8ff57c85831a0624cf5a945,Computer,olpc xo laptop computer computers
3b384a4919d180a666ef9dd2f3ef27d3,Table,night table
3b3a1bfd87c87a184b499a9d711de5a7,ChestOfDrawers,baby changing table and dresser chest of drawers bureau chestofdrawers
3b3b35ab4412c3263edd525d249a1362,Table, snack table
3b3fdf5af4afca7e35836c728d324152,Lamp, kare h hanging lamp beach auml ngeleuchte leuchte decoration design lifestyle living trendy wohnen ceilinglamp
3b43609493ce118dc580fdeb5460f6d6,Printer,printer biola college dorm room university
3b4bd91491ee73d41af5ba59d1ba9fc2,TV,tv hdtv plasma television widescreen receiver set idiot box boob tube telly goggle _stanfordscenedbmodels
3b4cbd4fd5f6819bea4732296ea50647,Helicopter, helicopter chopper whirlybird eggbeater
3b6c0302dfd4a945f5643b33c728184f,WallArt, van gogh vase with twelve sunflowers flowers painting picture vincent wallart
3b7066b4a2b38aee1db27f34464f13ba,Shirt,cameroon shirt
3b768b2dd1bd4ba92ea98d69e91ba870,ChestOfDrawers, thos moser canterbury drawer chest of drawers bureau dresser chestofdrawers
3b8cd62e5842a4c98870030ed2672a1d,Plate, dinner plate _stanfordscenedbmodels _scenegallerymodels _attributes
3b9e28ad033825b6d0ae74ce506ca590,Table,end table living room livingroom tables accenttable roundtable
3b9e87b2b2ded6512c026fed19c0d206,ChestOfDrawers, cb proof of nightstand and contemporary crate barrel metal modern chest drawers bureau dresser chestofdrawers
3ba7dd61736e7a96270c0e719fe4ed97,_StanfordSceneDBModels,pot de terre carafe cruche decoration escargot jar jug pitcher poterie pottery vase _stanfordscenedbmodels
3ba8803f914ac8d767ff608a5fbe6aa8,_StanfordSceneDBModels, s sketchylady lady doll female girl human mannequin woman plaything toy _stanfordscenedbmodels toyfigure
3baacc59dc30783a524dd35a546a4c2b,Chair,armchair chair fashion furniture
3bb29591694b1d34db3b4692df6360b2,WallArt, george washington painting portrait gilbert stuart art president of the united states white house picture wallart
3bb80aa0267a12bed00bff798ed59ff5,Cabinet,cupboard door doors fixing glass handle inspiration please rate wood closet cabinet
3bc2169e8362e8061e363f0d7fd35a93,_StanfordSceneDBModels,tape dispenser adhesive desk office supplies _stanfordscenedbmodels
3bc232700d2ed20b89a68decc32d3e34,Cabinet,cherry china cabinet curio dining room set hutch closet curiocabinet
3bc766749e4e4a7fe3f7a74e12a274ef,Chair, chair accentchair
3bd54bafd38d93f07fee8146153c89d0,Rug,textured persian rug bw carpet design eva flowers grayscale ornate tapestry traditional vintage yosofun carpeting
3bd57e05db01e224e7e684d25d4dcaf0,Lamp,lamp contemporary design furniture interior lighting modern table tablelamp
3be3e86b2fad511048d5a1386787189,TrashBin,trash station restaurant can receptacle tray dump trashbin
3be5f3cc65c0dda98aa0371b0127c13f,MediaPlayer,digital cable box seat mediaplayer
3be82c979afd1aa61d9de88c1cabaeb7,ArcadeMachine, killer ki instinct arcade game arcades cinder jago midway nintendo orchid cause of death arcademachine
3beaf86d049c413faf779a6ce6d20fde,Cabinet,dining room hutch cabinet dinner food house oak plates thedoubtfire
3bfb17754ac7af6e5892b42d65a699e,Stool,bar stool chair kitchen barstool _attributestrain
3c030f8b8f7637eac0d3742cb5ee0e30,Book,book awesome cheap cool expensive fine green hardcover nice perfect scale scaled simple
3c06fb3595c39a4eeb6c29873b08c02,Basket,laundry basket with wheel sepet tekerlekli clothes hamper voider
3c20ca0e341ff0158776479dee8e77a,Ipod,ipod mini apple mac music miniskirt
3c2bc794a3d6865743b9eef399a0841d,Microwave,microwave wall oven bosch microwavewalloven
3c357d1352d2d1811fddae104d1cd00e,ToasterOven,countertop toast toaster oven appliance architecture bagel bread breakfast kitchen toasteroven
3c389c01263d2eaf2b3e9b6eb52d35df,Couch,mike sectional sofa couch lounge
3c426552b9df786b3f7f3ed2c3c690fe,MilkCarton,milk box milkcarton fooditem
3c56ceef171fa142126c0b0ea3ea0a2c,Couch,sofa inox modern couch lounge
3c56de7d3e5c44ad86db7993cf8d36e1,ChestOfDrawers,dresser fhu chest of drawers bureau chestofdrawers _attributestrain
3c5a8a2262dc3ef1ab4efe44a581aee7,Printer,print printer computer _stanfordscenedbmodels
3c5db21345130f0290f1eb8f29abcea8,Lamp,modern arm desk lamp architecture details interior light lighting table desklamp
3c603c6afcbdba7b4da5feafe6f1c8fc,Cabinet, wall open h sonata cherry peppercorn by kraftmaid cabinet cabinetry dynamic igloo studios kitchen masco dark
3c606dcfa914bc3435836c728d324152,Mirror, kare mirror tendence opulence white x spiegel design dining room esszimmer flur hall lifestyle living speisezimmer trendy wohnen
3c61c97d97f1848972fdb400fad0978d,Planet,jupiter gas great red spot outer planet solar system
3c693492780885e248af20241edfd17b,ChestOfDrawers,dresser furniture chest of drawers bureau chestofdrawers
3c712523468c3b62bc5c2957072860a8,_StanfordSceneDBModels, money _stanfordscenedbmodels
3c73f2f15c10d253f2665ed92bcd1166,PottedPlant,spider hanging basket plant landscape architecture ornamentals materials pot flora life pottedplant
3c7529e52643cb9c46407779dbd69b2d,ChestOfDrawers, dorm dresser chest of drawers bureau chestofdrawers
3c79dcaa0e35248485cac25b72167160,_StanfordSceneDBModels,drink coaster cherry cork octagon octagonal wood _stanfordscenedbmodels
3c7cb5ba87684ffaf5f4f288fb912362,Oven, viking vgcc b stove oven
3c814cecda12737c7cec5d4a2be62dfd,Bookcase,bookcase architecture billy birch byom glass doors ikea shelves storage 6shelves
3c8af6b0aeaf13c2abf4b6b757f4f768,SodaCan,diet pepsi beverage gunny pop soda can sodacan
3c8e1b76539879cbd460222cb89ed054,Computer,apple mac pro computer pc rechner desktop _stanfordscenedbmodels _scenegallerymodels _attributes
3c95f7546aa333352b9815e7ace3108f,Speaker,speaker a on stand architecture electronics music stereo loudspeaker unit system _stanfordscenedbmodels
3c9747ff49d0da71f91663a74ccd2338,Chair, reply leg chair with w casters and mesh back o arms by steelcase office seating officesidechair _attributestrain
3c991b31710144c5923e4a84d4dce694,Table,yin yang coffee table glass living room round wood wooden ying cocktail _stanfordscenedbmodels roundtable diningtable
3ca36a38dbf925665ad914839c51e370,Ruler,rule ruler cm metric milimeter
3ca4bd70f299100acd6a36c601ac1ec2,Vase,water waterfall waterfalls blue fountain green liquid marble pot spill vase vases
3cc36954484b41d36108e680fd700283,Microwave, super microwave oven
3cce48090f5fabe4e356f23093e95c53,Couch,couch bench furniture garden sofa lounge
3cd09c1db7b318a6f3c9c1464e55d580,PaperBox, a box of shoe adidas shoes sports paperbox
3cd46f573c68e5fcfd41ffe96f6ef4b4,PottedPlant, small vase of tulips plant flora life pottedplant
3cdd2855b459d71199bdf8d5a28e79e9,MediaStorage,tv cabinet center media stand television mediastorage tvstand
3cdd3e927ee800772e5fe4ac0cb720d2,WallArt,old picture cuadro decoracion decoration interior retrato rubicundo image icon ikon wallart
3ce269754704607535836c728d324152,Cabinet, kare cabinet butterfly doors schrank trg fridge design lifestyle living room nostalgic trendy wohnen
3ce3a0a7adbaaa518e43a810a63361f0,PottedPlant, vase plant flora life pottedplant _stanfordscenedbmodels
3ce52bd08c33e1eadffde7f53a4e1a2,_StanfordSceneDBModels, best game for wii super paper mario box video _stanfordscenedbmodels disccase
3ce930bb150aef8a69fb38085fbc320c,Counter,make up counter ace atlanta culinary attila custom equipment fabricating glass gsw makeup stainless steel table _stanfordscenedbmodels
3cf29cda12a32b66cae3ad89f2c6e8be,Ring,diamond ring brillant diamant dream edel edelmetal emerald exclusive frau gold jewellery jewelry juwel juwelier nice schmuck shine smaragdschliff traum woman band
3cf4c4f4c2bc54be11fc2b865c2a185b,WallArt,picture ikea image icon ikon wallart _stanfordscenedbmodels
3cffbf6ee680b9bf1f7d74d0e5d47456,FoodItem,ice cream sundae icecream pudding puddings ice-cream fooditem
3d116b0bd01743cd3a44528bb3489046,MediaPlayer,vcr video videocassette recorder mediaplayer
3d14f0782e488c8bc19762eaa7ba40f,Bed,upholstered  platform bed king bedroom furniture beds contemporary design mattress master modern kingbed
3d15f0b93dc94909ce92f6b720939174,USBStick,simple flash drive device dongle external gb gigabyte memory usb storage usbstick
3d16b54a7c7c2fe5c6e8e7cc29274f4b,Computer,dell poweredge computer server trevor desktop _attributestrain
3d1a0d8cffd60a7ba24bd1faebd6fb35,ChestOfDrawers,ikea pax aneboda wardrobe combination furniture household closet press chestofdrawers armoire _pilotstudymodels
3d1e2c8874e4ed51dc3d5b9de4300711,WallArt, painting picture wallart
3d20a0473db7da2731be0e674a4a8204,Cabling,usb cable cabo portugal line transmission cabling _stanfordscenedbmodels _scenegallerymodels
3d218ab9b3ecba8c4768b491c2c6e170,Coin,coin yang yin
3d2cafbf9a6a2da44212ff51b27f0221,Teapot,tea pot drinking utensil scenestudio teapot
